日期,天气状况,气温,风力风向,地区
2016年2月13日,雨夹雪/多云,1℃/-10℃,北风4-5级/北风3-4级,ZD326
2016年2月13日,雨夹雪/小雪,2℃/-6℃,北风4-5级/北风4-5级,ZD250
2016年2月13日,小到中雨/阴,5℃/-4℃,北风5-6级/北风6-7级,ZD190
2016年2月14日,晴/晴,0℃/-7℃,北风3-4级/西北风≤3级,ZD111
2016年2月14日,晴/晴,-3℃/-11℃,北风3-4级/南风3-4级,ZD326
2016年2月14日,多云/多云,-2℃/-9℃,北风3-4级/北风3-4级,ZD250
2016年2月14日,多云/晴,-1℃/-5℃,北风6-7级/北风5-6级,ZD190
2016年2月15日,晴/晴,3℃/-3℃,西北风≤3级/西南风≤3级,ZD111
2016年2月15日,晴/晴,3℃/-6℃,南风3-4级/南风≤3级,ZD326
2016年2月15日,晴/晴,2℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年2月15日,晴/晴,1℃/-2℃,西北风4-5级/西北风4-5级,ZD190
2016年2月16日,晴/晴,8℃/0℃,西南风≤3级/南风≤3级,ZD111
2016年2月16日,晴/晴,8℃/-4℃,南风≤3级/南风≤3级,ZD326
2016年2月16日,晴/晴,6℃/-4℃,北风3-4级/南风3-4级,ZD250
2016年2月16日,晴/晴,6℃/0℃,西北风4-5级/西南风3-4级,ZD190
2016年2月17日,晴/晴,12℃/4℃,南风≤3级/南风3-4级,ZD111
2016年2月17日,晴/晴,12℃/0℃,南风3-4级/南风≤3级,ZD326
2016年2月17日,晴/晴,11℃/1℃,南风3-4级/南风3-4级,ZD250
2016年2月17日,晴/晴,7℃/4℃,西南风3-4级/西南风4-5级,ZD190
2016年2月18日,晴/多云,11℃/3℃,北风≤3级/南风≤3级,ZD111
2016年2月18日,晴/晴,10℃/-1℃,南风≤3级/南风≤3级,ZD326
2016年2月18日,多云/多云,9℃/-1℃,北风3-4级/北风3-4级,ZD250
2016年2月18日,晴/晴,9℃/1℃,西南风4-5级/北风3-4级,ZD190
2016年2月19日,晴/晴,11℃/-3℃,北风3-4级/北风3-4级,ZD111
2016年2月19日,晴/多云,11℃/-4℃,南风≤3级/北风3-4级,ZD326
2016年2月19日,多云/多云,10℃/-4℃,南风3-4级/北风3-4级,ZD250
2016年2月19日,阴/多云,7℃/-1℃,南风3-4级/北风4-5级,ZD190
2016年2月20日,晴/晴,5℃/-2℃,北风3-4级/南风≤3级,ZD111
2016年2月20日,晴/晴,5℃/-5℃,北风3-4级/北风3-4级,ZD326
2016年2月20日,多云/晴,5℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年2月20日,多云/晴,5℃/-2℃,北风4-5级/北风3-4级,ZD190
2016年2月21日,晴/阴,10℃/2℃,南风3-4级/南风3-4级,ZD111
2016年2月21日,晴/多云,9℃/0℃,南风3-4级/南风≤3级,ZD326
2016年2月21日,多云/多云,8℃/2℃,南风3-4级/南风3-4级,ZD250
2016年2月21日,晴/阵雨,5℃/3℃,北风3-4级/南风4-5级,ZD190
2016年2月22日,多云/晴,10℃/-2℃,南风≤3级/北风3-4级,ZD111
2016年2月22日,多云/晴,11℃/-4℃,北风≤3级/北风3-4级,ZD326
2016年2月22日,多云/多云,7℃/-3℃,南风3-4级/北风3-4级,ZD250
2016年2月22日,阴/雾,6℃/-1℃,南风3-4级/北风4-5级,ZD190
2016年2月23日,多云/多云,5℃/-3℃,北风3-4级/南风≤3级,ZD111
2016年2月23日,晴/晴,5℃/-6℃,北风≤3级/北风≤3级,ZD326
2016年2月23日,多云/多云,4℃/-6℃,北风3-4级/北风3-4级,ZD250
2016年2月23日,晴/多云,4℃/-3℃,北风4-5级/北风3-4级,ZD190
2016年2月24日,多云/晴,8℃/-1℃,南风≤3级/南风≤3级,ZD111
2016年2月24日,晴/晴,8℃/-2℃,南风≤3级/南风≤3级,ZD326
2016年2月24日,多云/晴,7℃/-3℃,南风3-4级/南风3-4级,ZD250
2016年2月24日,晴/晴,4℃/0℃,北风3-4级/南风3-4级,ZD190
2016年2月25日,晴/多云,9℃/0℃,南风≤3级/北风≤3级,ZD111
2016年2月25日,晴/多云,10℃/-3℃,南风≤3级/北风≤3级,ZD326
2016年2月25日,晴/多云,8℃/-1℃,北风3-4级/北风3-4级,ZD250
2016年2月25日,晴/多云,7℃/1℃,南风3-4级/南风3-4级,ZD190
2016年2月26日,晴/晴,12℃/2℃,南风≤3级/南风3-4级,ZD111
2016年2月26日,多云/晴,11℃/-1℃,西南风≤3级/南风≤3级,ZD326
2016年2月26日,晴/多云,10℃/-1℃,北风3-4级/南风3-4级,ZD250
2016年2月26日,晴/晴,8℃/3℃,南风3-4级/南风3-4级,ZD190
2016年2月27日,晴/阴,10℃/2℃,北风3-4级/北风3-4级,ZD111
2016年2月27日,多云/雨夹雪,10℃/-1℃,南风≤3级/南风≤3级,ZD326
2016年2月27日,晴/多云,9℃/0℃,北风3-4级/北风3-4级,ZD250
2016年2月27日,雾/雾,10℃/2℃,南风3-4级/北风3-4级,ZD190
2016年2月28日,多云/晴,7℃/-3℃,北风3-4级/北风≤3级,ZD111
2016年2月28日,多云/多云,7℃/-5℃,北风≤3级/北风3-4级,ZD326
2016年2月28日,雨夹雪/多云,5℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年2月28日,雨夹雪/多云,6℃/-3℃,北风3-4级/北风5-6级,ZD190
2016年2月29日,晴/晴,7℃/-1℃,北风≤3级/南风3-4级,ZD111
2016年2月29日,晴/晴,6℃/-3℃,北风3-4级/南风3-4级,ZD326
2016年2月29日,晴/晴,4℃/-4℃,北风3-4级/南风3-4级,ZD250
2016年2月29日,晴/晴,3℃/-2℃,北风4-5级/南风3-4级,ZD190
2016年3月1日,晴/晴,14℃/3℃,南风3-4级/南风3-4级,ZD326
2016年3月1日,晴/晴,12℃/2℃,南风3-4级/南风3-4级,ZD250
2016年3月1日,晴/晴,5℃/3℃,南风3-4级/南风3-4级,ZD190
2016年3月2日,晴/晴,19℃/9℃,南风3-4级/南风3-4级,ZD326
2016年3月2日,晴/晴,18℃/6℃,南风3-4级/西南风3-4级,ZD250
2016年3月2日,晴/晴,8℃/5℃,南风4-5级/南风4-5级,ZD190
2016年3月3日,多云/晴,24℃/11℃,南风3-4级/南风3-4级,ZD326
2016年3月3日,晴/晴,23℃/8℃,南风3-4级/南风3-4级,ZD250
2016年3月3日,晴/雾,10℃/7℃,南风4-5级/南风4-5级,ZD190
2016年3月4日,多云/小雨,23℃/6℃,南风3-4级/南风3-4级,ZD326
2016年3月4日,多云/多云,23℃/4℃,南风3-4级/南风3-4级,ZD250
2016年3月4日,雾/雷阵雨,11℃/5℃,南风3-4级/南风4-5级,ZD190
2016年3月5日,多云/晴,14℃/1℃,北风3-4级/北风≤3级,ZD326
2016年3月5日,阴/多云,15℃/1℃,北风3-4级/南风3-4级,ZD250
2016年3月5日,阴/多云,11℃/4℃,北风4-5级/北风3-4级,ZD190
2016年3月6日,多云/多云,17℃/5℃,南风≤3级/南风≤3级,ZD326
2016年3月6日,多云/多云,15℃/4℃,南风3-4级/南风3-4级,ZD250
2016年3月6日,晴/阴,9℃/5℃,南风3-4级/南风3-4级,ZD190
2016年3月7日,多云/多云,15℃/-1℃,东北风≤3级/东北风3-4级,ZD326
2016年3月7日,多云/阴,15℃/-1℃,北风3-4级/东北风3-4级,ZD250
2016年3月7日,多云/多云,11℃/2℃,南风3-4级/东北风4-5级,ZD190
2016年3月8日,阴/多云,6℃/-5℃,北风3-4级/北风≤3级,ZD326
2016年3月8日,阴/多云,5℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年3月8日,多云/多云,6℃/-2℃,北风5-6级/东北风5-6级,ZD190
2016年3月9日,多云/多云,3℃/-4℃,北风3-4级/北风≤3级,ZD326
2016年3月9日,多云/多云,4℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年3月9日,多云/多云,5℃/-1℃,北风4-5级/北风4-5级,ZD190
2016年3月10日,晴/晴,6℃/-4℃,南风≤3级/南风≤3级,ZD326
2016年3月10日,晴/晴,6℃/-4℃,北风3-4级/北风3-4级,ZD250
2016年3月10日,晴/晴,5℃/0℃,北风3-4级/北风3-4级,ZD190
2016年3月11日,晴/晴,11℃/-2℃,南风≤3级/南风3-4级,ZD326
2016年3月11日,晴/晴,10℃/-2℃,南风3-4级/南风3-4级,ZD250
2016年3月11日,晴/晴,7℃/3℃,南风3-4级/南风3-4级,ZD190
2016年3月12日,多云/阴,13℃/2℃,南风3-4级/南风≤3级,ZD326
2016年3月12日,多云/小雨,12℃/1℃,南风3-4级/南风3-4级,ZD250
2016年3月12日,晴/阵雨,7℃/4℃,南风4-5级/南风4-5级,ZD190
2016年3月13日,晴/晴,12℃/-3℃,北风3-4级/北风≤3级,ZD326
2016年3月13日,晴/晴,12℃/-3℃,北风3-4级/北风3-4级,ZD250
2016年3月13日,阴/多云,9℃/0℃,南风3-4级/北风3-4级,ZD190
2016年3月14日,晴/晴,15℃/3℃,南风3-4级/南风3-4级,ZD326
2016年3月14日,晴/晴,14℃/3℃,南风3-4级/南风3-4级,ZD250
2016年3月14日,晴/晴,9℃/3℃,北风3-4级/南风3-4级,ZD190
2016年3月15日,多云/多云,14℃/3℃,南风3-4级/南风3-4级,ZD326
2016年3月15日,多云/多云,14℃/2℃,南风3-4级/南风3-4级,ZD250
2016年3月15日,晴/雾,9℃/4℃,南风3-4级/南风4-5级,ZD190
2016年3月16日,晴/晴,18℃/8℃,南风3-4级/南风3-4级,ZD326
2016年3月16日,晴/多云,17℃/6℃,南风3-4级/南风3-4级,ZD250
2016年3月16日,晴/晴,8℃/5℃,南风3-4级/南风4-5级,ZD190
2016年3月17日,多云/多云,20℃/8℃,南风3-4级/南风3-4级,ZD326
2016年3月17日,多云/多云,20℃/8℃,南风3-4级/南风3-4级,ZD250
2016年3月17日,阴/雾,10℃/6℃,南风4-5级/南风3-4级,ZD190
2016年3月18日,晴/晴,24℃/6℃,南风3-4级/北风≤3级,ZD326
2016年3月18日,多云/晴,22℃/5℃,南风3-4级/北风3-4级,ZD250
2016年3月18日,雾/雾,11℃/6℃,南风3-4级/北风3-4级,ZD190
2016年3月19日,晴/晴,17℃/4℃,北风≤3级/东北风≤3级,ZD326
2016年3月19日,晴/晴,17℃/4℃,北风3-4级/东风3-4级,ZD250
2016年3月19日,雾/晴,14℃/5℃,北风3-4级/北风3-4级,ZD190
2016年3月20日,晴/晴,18℃/2℃,北风≤3级/北风≤3级,ZD326
2016年3月20日,晴/晴,17℃/1℃,北风3-4级/南风≤3级,ZD250
2016年3月20日,晴/晴,15℃/5℃,北风3-4级/北风3-4级,ZD190
2016年3月21日,晴/晴,18℃/6℃,南风≤3级/南风≤3级,ZD326
2016年3月21日,晴/晴,19℃/5℃,南风3-4级/南风3-4级,ZD250
2016年3月21日,晴/晴,10℃/5℃,北风3-4级/南风3-4级,ZD190
2016年3月22日,多云/多云,18℃/4℃,北风3-4级/北风3-4级,ZD326
2016年3月22日,晴/多云,18℃/5℃,北风3-4级/北风3-4级,ZD250
2016年3月22日,多云/多云,11℃/5℃,南风3-4级/北风4-5级,ZD190
2016年3月23日,晴/晴,13℃/-2℃,北风3-4级/北风3-4级,ZD326
2016年3月23日,多云/多云,11℃/0℃,北风3-4级/北风3-4级,ZD250
2016年3月23日,多云/晴,11℃/2℃,北风4-5级/北风4-5级,ZD190
2016年3月24日,晴/晴,14℃/-1℃,北风≤3级/南风≤3级,ZD326
2016年3月24日,多云/晴,13℃/-1℃,北风3-4级/北风3-4级,ZD250
2016年3月24日,晴/晴,12℃/3℃,北风4-5级/北风3-4级,ZD190
2016年3月25日,晴/晴,16℃/1℃,北风≤3级/北风≤3级,ZD326
2016年3月25日,多云/晴,15℃/1℃,北风3-4级/北风3-4级,ZD250
2016年3月25日,晴/晴,12℃/4℃,北风3-4级/西北风3-4级,ZD190
2016年3月26日,晴/晴,17℃/2℃,北风≤3级/北风3-4级,ZD326
2016年3月26日,晴/晴,16℃/4℃,北风3-4级/北风3-4级,ZD250
2016年3月26日,晴/晴,13℃/5℃,西北风3-4级/西北风3-4级,ZD190
2016年3月27日,晴/晴,21℃/8℃,西南风3-4级/西南风3-4级,ZD326
2016年3月27日,晴/晴,20℃/9℃,北风3-4级/南风4-5级,ZD250
2016年3月27日,晴/晴,17℃/8℃,西北风3-4级/西南风3-4级,ZD190
2016年3月28日,多云/多云,23℃/9℃,西南风4-5级/南风4-5级,ZD326
2016年3月28日,晴/多云,23℃/10℃,南风4-5级/南风4-5级,ZD250
2016年3月28日,晴/多云,15℃/10℃,南风4-5级/南风4-5级,ZD190
2016年3月29日,晴/晴,20℃/12℃,北风3-4级/南风≤3级,ZD111
2016年3月29日,晴/多云,20℃/8℃,北风3-4级/南风3-4级,ZD326
2016年3月29日,多云/多云,18℃/8℃,南风3-4级/北风3-4级,ZD250
2016年3月29日,晴/晴,19℃/9℃,北风4-5级/南风3-4级,ZD190
2016年3月30日,晴/晴,24℃/16℃,南风3-4级/南风3-4级,ZD111
2016年3月30日,多云/晴,25℃/12℃,南风3-4级/南风3-4级,ZD326
2016年3月30日,多云/多云,23℃/11℃,北风3-4级/南风3-4级,ZD250
2016年3月30日,晴/多云,15℃/8℃,北风3-4级/南风3-4级,ZD190
2016年3月31日,晴/晴,25℃/17℃,南风4-5级/南风4-5级,ZD111
2016年3月31日,多云/多云,26℃/15℃,南风4-5级/南风4-5级,ZD326
2016年3月31日,多云/晴,25℃/14℃,南风4-5级/南风3-4级,ZD250
2016年3月31日,多云/晴,14℃/10℃,南风3-4级/南风4-5级,ZD190
2016年4月1日,晴/多云,26℃/13℃,南风3-4级/东北风3-4级,ZD111
2016年4月1日,多云/多云,26℃/10℃,北风≤3级/东北风3-4级,ZD326
2016年4月1日,多云/多云,26℃/11℃,南风3-4级/南风3-4级,ZD250
2016年4月1日,晴/晴,14℃/9℃,西南风3-4级/南风3-4级,ZD190
2016年4月2日,多云/阴,18℃/9℃,东北风4-5级/东北风4-5级,ZD111
2016年4月2日,阴/阴,16℃/7℃,北风3-4级/北风3-4级,ZD326
2016年4月2日,多云/阴,15℃/6℃,北风3-4级/北风3-4级,ZD250
2016年4月2日,多云/阴,14℃/9℃,东南风3-4级/东北风4-5级,ZD190
2016年4月3日,多云/晴,17℃/7℃,东北风3-4级/南风≤3级,ZD111
2016年4月3日,多云/多云,17℃/3℃,北风3-4级/北风3-4级,ZD326
2016年4月3日,多云/多云,16℃/4℃,北风3-4级/南风3-4级,ZD250
2016年4月3日,阴/多云,15℃/7℃,东北风4-5级/北风3-4级,ZD190
2016年4月4日,多云/多云,20℃/12℃,南风3-4级/南风3-4级,ZD111
2016年4月4日,晴/晴,21℃/9℃,南风≤3级/南风3-4级,ZD326
2016年4月4日,晴/多云,20℃/9℃,南风3-4级/南风3-4级,ZD250
2016年4月4日,晴/晴,13℃/9℃,北风3-4级/南风3-4级,ZD190
2016年4月5日,晴/多云,24℃/14℃,南风3-4级/南风3-4级,ZD111
2016年4月5日,晴/多云,24℃/10℃,南风3-4级/南风≤3级,ZD326
2016年4月5日,晴/多云,23℃/10℃,南风3-4级/南风3-4级,ZD250
2016年4月5日,晴/晴,14℃/9℃,南风3-4级/南风3-4级,ZD190
2016年4月6日,阴/多云,21℃/12℃,南风3-4级/南风≤3级,ZD111
2016年4月6日,多云/阴,23℃/10℃,南风≤3级/南风≤3级,ZD326
2016年4月6日,阴/多云,20℃/10℃,南风3-4级/南风3-4级,ZD250
2016年4月6日,多云/阴,13℃/9℃,南风3-4级/北风3-4级,ZD190
2016年4月7日,晴/晴,24℃/12℃,北风≤3级/南风≤3级,ZD111
2016年4月7日,晴/晴,25℃/9℃,北风4-5级/北风≤3级,ZD326
2016年4月7日,晴/晴,22℃/10℃,北风3-4级/北风3-4级,ZD250
2016年4月7日,多云/晴,20℃/10℃,北风3-4级/北风3-4级,ZD190
2016年4月8日,霾/霾,24℃/15℃,北风≤3级/南风≤3级,ZD111
2016年4月8日,晴/晴,24℃/10℃,南风≤3级/南风≤3级,ZD326
2016年4月8日,晴/晴,24℃/11℃,南风3-4级/南风3-4级,ZD250
2016年4月8日,晴/晴,19℃/12℃,北风3-4级/南风3-4级,ZD190
2016年4月9日,晴/晴,28℃/15℃,南风3-4级/南风≤3级,ZD111
2016年4月9日,晴/晴,29℃/9℃,南风≤3级/南风≤3级,ZD326
2016年4月9日,晴/晴,29℃/10℃,北风3-4级/北风3-4级,ZD250
2016年4月9日,雾/雾,16℃/11℃,东南风3-4级/东南风3-4级,ZD190
2016年4月10日,霾/晴,24℃/10℃,北风3-4级/东北风3-4级,ZD111
2016年4月10日,晴/晴,22℃/5℃,东北风3-4级/北风3-4级,ZD326
2016年4月10日,晴/晴,24℃/7℃,北风3-4级/北风3-4级,ZD250
2016年4月10日,晴/晴,17℃/9℃,南风3-4级/东北风3-4级,ZD190
2016年4月11日,晴/多云,23℃/14℃,南风≤3级/南风3-4级,ZD111
2016年4月11日,晴/多云,22℃/10℃,南风3-4级/南风3-4级,ZD326
2016年4月11日,晴/多云,21℃/8℃,南风3-4级/南风3-4级,ZD250
2016年4月11日,晴/多云,14℃/9℃,东南风3-4级/南风3-4级,ZD190
2016年4月12日,多云/多云,25℃/14℃,南风3-4级/西南风≤3级,ZD111
2016年4月12日,多云/多云,22℃/11℃,南风≤3级/南风3-4级,ZD326
2016年4月12日,多云/多云,24℃/10℃,南风4-5级/南风3-4级,ZD250
2016年4月12日,多云/阴,13℃/10℃,南风3-4级/南风3-4级,ZD190
2016年4月13日,晴/晴,28℃/15℃,西南风≤3级/东北风3-4级,ZD111
2016年4月13日,晴/晴,28℃/11℃,南风3-4级/南风≤3级,ZD326
2016年4月13日,晴/晴,28℃/13℃,南风3-4级/北风3-4级,ZD250
2016年4月13日,雾/晴,20℃/10℃,南风3-4级/南风3-4级,ZD190
2016年4月14日,多云/晴,26℃/18℃,东北风3-4级/南风3-4级,ZD111
2016年4月14日,晴/晴,23℃/11℃,北风≤3级/南风≤3级,ZD326
2016年4月14日,多云/多云,23℃/11℃,东北风3-4级/东南风3-4级,ZD250
2016年4月14日,雾/晴,20℃/9℃,东北风3-4级/南风3-4级,ZD190
2016年4月15日,多云/小雨,29℃/14℃,南风3-4级/南风3-4级,ZD111
2016年4月15日,多云/小雨,29℃/11℃,南风3-4级/南风3-4级,ZD326
2016年4月15日,多云/小雨,28℃/12℃,南风3-4级/南风3-4级,ZD250
2016年4月15日,雾/小雨,14℃/10℃,南风3-4级/南风4-5级,ZD190
2016年4月16日,小雨/晴,20℃/10℃,北风3-4级/北风≤3级,ZD111
2016年4月16日,小雨/多云,15℃/8℃,北风3-4级/北风≤3级,ZD326
2016年4月16日,小到中雨/多云,14℃/10℃,南风3-4级/北风3-4级,ZD250
2016年4月16日,小到中雨/多云,13℃/9℃,南风5-6级/北风5-6级,ZD190
2016年4月17日,多云/多云,20℃/11℃,西风3-4级/西南风≤3级,ZD111
2016年4月17日,晴/多云,20℃/8℃,南风≤3级/北风3-4级,ZD326
2016年4月17日,多云/多云,20℃/11℃,北风3-4级/南风3-4级,ZD250
2016年4月17日,多云/多云,18℃/10℃,北风4-5级/西南风4-5级,ZD190
2016年4月18日,晴/晴,20℃/11℃,西北风≤3级/南风≤3级,ZD111
2016年4月18日,多云/晴,20℃/7℃,北风3-4级/南风3-4级,ZD326
2016年4月18日,晴/多云,20℃/8℃,北风4-5级/南风3-4级,ZD250
2016年4月18日,多云/晴,19℃/9℃,北风4-5级/南风4-5级,ZD190
2016年4月19日,晴/多云,25℃/17℃,南风3-4级/南风3-4级,ZD111
2016年4月19日,多云/多云,25℃/14℃,南风3-4级/南风3-4级,ZD326
2016年4月19日,多云/阴,23℃/11℃,南风3-4级/南风4-5级,ZD250
2016年4月19日,晴/多云,14℃/10℃,南风3-4级/南风4-5级,ZD190
2016年4月20日,多云/晴,24℃/14℃,北风≤3级/南风≤3级,ZD111
2016年4月20日,阴/多云,24℃/11℃,南风≤3级/北风≤3级,ZD326
2016年4月20日,多云/多云,22℃/12℃,东南风3-4级/北风3-4级,ZD250
2016年4月20日,多云/雾,15℃/11℃,南风4-5级/南风3-4级,ZD190
2016年4月21日,晴/晴,29℃/16℃,南风3-4级/南风3-4级,ZD111
2016年4月21日,晴/晴,29℃/13℃,南风3-4级/南风3-4级,ZD326
2016年4月21日,晴/晴,29℃/13℃,南风3-4级/南风3-4级,ZD250
2016年4月21日,多云/晴,19℃/13℃,北风3-4级/西南风4-5级,ZD190
2016年4月22日,多云/多云,25℃/17℃,东北风3-4级/南风≤3级,ZD111
2016年4月22日,多云/晴,25℃/13℃,北风3-4级/北风≤3级,ZD326
2016年4月22日,晴/多云,23℃/12℃,北风3-4级/北风3-4级,ZD250
2016年4月22日,晴/晴,23℃/11℃,北风3-4级/南风3-4级,ZD190
2016年4月23日,阴/多云,23℃/14℃,东风≤3级/南风≤3级,ZD111
2016年4月23日,多云/多云,23℃/13℃,北风≤3级/南风≤3级,ZD326
2016年4月23日,多云/多云,23℃/11℃,北风3-4级/南风3-4级,ZD250
2016年4月23日,多云/多云,17℃/11℃,南风3-4级/南风3-4级,ZD190
2016年4月24日,晴/晴,27℃/17℃,南风3-4级/南风3-4级,ZD111
2016年4月24日,晴/晴,27℃/13℃,南风3-4级/南风3-4级,ZD326
2016年4月24日,多云/晴,26℃/12℃,南风3-4级/东南风3-4级,ZD250
2016年4月24日,晴/晴,18℃/11℃,南风3-4级/南风3-4级,ZD190
2016年4月25日,晴/多云,27℃/17℃,南风≤3级/东南风≤3级,ZD111
2016年4月25日,晴/多云,28℃/13℃,南风≤3级/南风≤3级,ZD326
2016年4月25日,晴/多云,27℃/11℃,南风3-4级/南风3-4级,ZD250
2016年4月25日,晴/多云,17℃/12℃,南风3-4级/东南风3-4级,ZD190
2016年4月26日,多云/多云,25℃/12℃,东北风≤3级/东北风≤3级,ZD111
2016年4月26日,多云/多云,25℃/11℃,南风3-4级/东北风3-4级,ZD326
2016年4月26日,多云/阴,22℃/11℃,东南风3-4级/北风3-4级,ZD250
2016年4月26日,多云/阴,16℃/13℃,南风3-4级/北风3-4级,ZD190
2016年4月27日,多云/阴,23℃/14℃,东北风≤3级/北风≤3级,ZD111
2016年4月27日,多云/多云,23℃/12℃,东北风3-4级/北风≤3级,ZD326
2016年4月27日,阴/多云,22℃/11℃,北风3-4级/北风3-4级,ZD250
2016年4月27日,阵雨/多云,17℃/12℃,北风3-4级/北风3-4级,ZD190
2016年4月28日,多云/多云,22℃/15℃,东北风≤3级/南风≤3级,ZD111
2016年4月28日,多云/晴,24℃/11℃,北风≤3级/北风≤3级,ZD326
2016年4月28日,多云/晴,22℃/10℃,北风3-4级/北风3-4级,ZD250
2016年4月28日,多云/晴,24℃/12℃,北风3-4级/北风3-4级,ZD190
