"日期","天气状况","气温","风力风向","地区"
"2015年07月16日","阴/多云","26℃/22℃","东南风3-4级/东北风3-4级","ZD190"
"2015年07月17日","阴/多云","27℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年07月18日","多云/阵雨","26℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年07月19日","多云/阵雨","26℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年07月20日","阵雨/阵雨","25℃/23℃","东南风3-4级/南风3-4级","ZD190"
"2015年07月21日","多云/多云","27℃/23℃","东南风3-4级/南风3-4级","ZD190"
"2015年07月22日","多云/多云","27℃/23℃","南风3-4级/南风3-4级","ZD190"
"2015年07月23日","阴/雷阵雨","26℃/23℃","南风3-4级/南风3-4级","ZD190"
"2015年07月24日","雷阵雨/多云","27℃/23℃","南风3-4级/南风3-4级","ZD190"
"2015年07月25日","多云/多云","28℃/23℃","南风3-4级/南风3-4级","ZD190"
"2015年07月26日","雾/雾","28℃/24℃","东南风3-4级/南风3-4级","ZD190"
"2015年07月27日","多云/多云","29℃/25℃","南风3-4级/南风3-4级","ZD190"
"2015年07月28日","雷阵雨/雷阵雨","29℃/26℃","南风3-4级/南风3-4级","ZD190"
"2015年07月29日","多云/多云","30℃/27℃","南风3-4级/南风3-4级","ZD190"
"2015年07月30日","多云/雷阵雨","32℃/26℃","南风3-4级/南风3-4级","ZD190"
"2015年07月31日","雷阵雨/雷阵雨","31℃/25℃","南风3-4级/南风3-4级","ZD190"
"2015年08月01日","多云/多云","30℃/26℃","南风3-4级/南风3-4级","ZD190"
"2015年08月02日","阴/多云","30℃/27℃","南风3-4级/南风3-4级","ZD190"
"2015年08月03日","多云/多云","31℃/26℃","南风3-4级/南风3-4级","ZD190"
"2015年08月04日","雷阵雨/雷阵雨","29℃/25℃","南风3-4级/南风3-4级","ZD190"
"2015年08月05日","雷阵雨/雷阵雨","30℃/25℃","南风3-4级/南风3-4级","ZD190"
"2015年08月06日","雷阵雨/雷阵雨","29℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月07日","多云/中雨","29℃/24℃","东南风3-4级/南风3-4级","ZD190"
"2015年08月08日","阵雨/多云","29℃/25℃","东南风3-4级/东南风3-4级","ZD190"
"2015年08月09日","多云/多云","29℃/24℃","东南风3-4级/南风3-4级","ZD190"
"2015年08月10日","阵雨/阴","28℃/23℃","东南风3-4级/南风3-4级","ZD190"
"2015年08月11日","多云/晴","30℃/23℃","东北风3-4级/北风3-4级","ZD190"
"2015年08月12日","晴/晴","31℃/24℃","东北风3-4级/北风3-4级","ZD190"
"2015年08月13日","晴/晴","32℃/25℃","北风3-4级/南风3-4级","ZD190"
"2015年08月14日","晴/多云","31℃/25℃","西南风3-4级/南风3-4级","ZD190"
"2015年08月15日","阴/多云","29℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月16日","晴/晴","29℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月17日","晴/多云","29℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月18日","多云/多云","29℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月19日","阴/阵雨","27℃/24℃","南风3-4级/南风3-4级","ZD190"
"2015年08月20日","阴/多云","27℃/23℃","南风3-4级/北风3-4级","ZD190"
"2015年08月21日","多云/晴","31℃/23℃","北风3-4级/北风3-4级","ZD190"
"2015年08月22日","晴/多云","31℃/23℃","北风3-4级/东南风3-4级","ZD190"
"2015年08月23日","多云/多云","29℃/23℃","北风3-4级/东南风3-4级","ZD190"
"2015年08月24日","多云/阵雨","30℃/22℃","北风3-4级/北风4-5级","ZD190"
"2015年08月25日","阵雨/雷阵雨","27℃/22℃","北风4-5级/北风3-4级","ZD190"
"2015年08月26日","雷阵雨/多云","27℃/22℃","北风3-4级/北风3-4级","ZD190"
"2015年08月27日","多云/多云","29℃/21℃","北风3-4级/北风3-4级","ZD190"
"2015年08月28日","多云/多云","28℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年08月29日","晴/多云","28℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年08月30日","晴/晴","28℃/23℃","南风3-4级/南风3-4级","ZD190"
"2015年08月31日","多云/多云","28℃/22℃","南风3-4级/南风3-4级","ZD190"
"2015年09月01日","中雨/雷阵雨","26℃/20℃","南风3-4级/北风3-4级","ZD190"
"2015年09月02日","阵雨/多云","25℃/20℃","北风3-4级/北风3-4级","ZD190"
"2015年09月03日","晴/晴","29℃/22℃","北风3-4级/北风3-4级","ZD190"
"2015年09月04日","多云/阵雨","28℃/21℃","北风3-4级/南风3-4级","ZD190"
"2015年09月05日","阵雨/阴","27℃/19℃","东北风3-4级/北风3-4级","ZD190"
"2015年09月06日","多云/多云","26℃/20℃","北风3-4级/北风3-4级","ZD190"
"2015年09月07日","晴/多云","27℃/21℃","北风3-4级/南风3-4级","ZD190"
"2015年09月08日","多云/晴","28℃/21℃","南风3-4级/东南风3-4级","ZD190"
"2015年09月09日","晴/晴","28℃/21℃","北风3-4级/南风3-4级","ZD190"
"2015年09月10日","晴/小雨","27℃/19℃","北风3-4级/北风3-4级","ZD190"
"2015年09月11日","小雨/阵雨","21℃/17℃","北风3-4级/北风4-5级","ZD190"
"2015年09月12日","阵雨/多云","23℃/15℃","北风4-5级/北风5-6级","ZD190"
"2015年09月13日","晴/晴","25℃/20℃","北风3-4级/南风3-4级","ZD190"
"2015年09月14日","多云/阴","25℃/21℃","南风3-4级/南风3-4级","ZD190"
"2015年09月15日","多云/多云","26℃/19℃","东南风3-4级/南风3-4级","ZD190"
"2015年09月16日","晴/晴","26℃/19℃","北风3-4级/南风3-4级","ZD190"
"2015年09月17日","多云/晴","26℃/20℃","南风3-4级/南风3-4级","ZD190"
"2015年09月18日","多云/多云","27℃/20℃","南风3-4级/南风3-4级","ZD190"
"2015年09月19日","多云/多云","28℃/20℃","北风3-4级/北风3-4级","ZD190"
"2015年09月20日","多云/晴","27℃/20℃","南风3-4级/南风3-4级","ZD190"
"2015年09月21日","晴/晴","26℃/20℃","南风3-4级/南风3-4级","ZD190"
"2015年09月22日","晴/阴","25℃/21℃","南风3-4级/南风3-4级","ZD190"
"2015年09月23日","多云/多云","27℃/21℃","南风3-4级/北风3-4级","ZD190"
"2015年09月24日","多云/多云","26℃/20℃","北风3-4级/北风3-4级","ZD190"
"2015年09月25日","多云/多云","27℃/19℃","北风3-4级/北风3-4级","ZD190"
"2015年09月26日","多云/晴","27℃/20℃","北风3-4级/南风3-4级","ZD190"
"2015年09月27日","晴/晴","26℃/19℃","南风3-4级/东北风4-5级","ZD190"
"2015年09月28日","晴/多云","27℃/20℃","东南风3-4级/东北风4-5级","ZD190"
"2015年09月29日","多云/多云","25℃/19℃","东北风4-5级/东北风3-4级","ZD190"
"2015年09月30日","小雨/小雨","23℃/17℃","东南风3-4级/东南风4-5级","ZD190"
"2015年10月01日","阴/晴","20℃/14℃","北风5-6级/西北风5-6级","ZD190"
"2015年10月02日","晴/晴","25℃/17℃","西南风3-4级/南风3-4级","ZD190"
"2015年10月03日","多云/多云","24℃/19℃","南风3-4级/南风3-4级","ZD190"
"2015年10月04日","多云/多云","24℃/19℃","南风3-4级/南风3-4级","ZD190"
"2015年10月05日","晴/多云","24℃/19℃","南风3-4级/南风3-4级","ZD190"
"2015年10月06日","晴/多云","23℃/19℃","南风3-4级/南风3-4级","ZD190"
"2015年10月07日","阵雨/阴","22℃/16℃","南风3-4级/南风3-4级","ZD190"
"2015年10月08日","多云/多云","22℃/13℃","北风5-6级/北风4-5级","ZD190"
"2015年10月09日","晴/晴","22℃/13℃","西南风4-5级/西南风4-5级","ZD190"
"2015年10月10日","晴/多云","17℃/11℃","北风4-5级/北风5-6级","ZD190"
"2015年10月11日","晴/晴","19℃/12℃","北风4-5级/北风4-5级","ZD190"
"2015年10月12日","晴/晴","22℃/14℃","北风3-4级/北风3-4级","ZD190"
"2015年10月13日","晴/晴","23℃/17℃","北风3-4级/西南风3-4级","ZD190"
"2015年10月14日","晴/多云","23℃/18℃","南风3-4级/南风3-4级","ZD190"
"2015年10月15日","多云/多云","22℃/17℃","南风3-4级/南风3-4级","ZD190"
"2015年10月16日","晴/雾","23℃/17℃","南风3-4级/南风3-4级","ZD190"
"2015年10月17日","晴/雾","23℃/18℃","南风3-4级/南风3-4级","ZD190"
"2015年10月18日","晴/多云","22℃/17℃","东北风3-4级/东南风3-4级","ZD190"
"2015年10月19日","多云/晴","22℃/17℃","南风3-4级/南风3-4级","ZD190"
"2015年10月20日","晴/晴","22℃/17℃","南风3-4级/南风3-4级","ZD190"
"2015年10月21日","晴/晴","22℃/17℃","东南风3-4级/东北风3-4级","ZD190"
"2015年10月22日","多云/多云","21℃/16℃","东北风3-4级/南风3-4级","ZD190"
"2015年10月23日","多云/多云","21℃/17℃","南风3-4级/南风3-4级","ZD190"
"2015年10月24日","晴/晴","22℃/13℃","北风4-5级/北风3-4级","ZD190"
"2015年10月25日","多云/多云","17℃/13℃","北风3-4级/南风3-4级","ZD190"
"2015年10月26日","小雨/阵雨","17℃/10℃","北风3-4级/北风5-6级","ZD190"
"2015年10月27日","晴/晴","17℃/11℃","北风4-5级/北风3-4级","ZD190"
"2015年10月28日","晴/晴","17℃/11℃","北风3-4级/北风3-4级","ZD190"
"2015年10月29日","晴/晴","17℃/7℃","北风3-4级/北风4-5级","ZD190"
"2015年10月30日","晴/晴","14℃/7℃","北风4-5级/北风3-4级","ZD190"
"2015年10月31日","晴/多云","14℃/10℃","北风3-4级/北风3-4级","ZD190"
"2015年11月01日","阴/多云","15℃/10℃","西北风3-4级/南风3-4级","ZD190"
"2015年11月02日","晴/晴","17℃/12℃","北风3-4级/南风3-4级","ZD190"
"2015年11月03日","晴/晴","18℃/14℃","南风3-4级/南风3-4级","ZD190"
"2015年11月04日","阴/阵雨","18℃/16℃","南风3-4级/东南风3-4级","ZD190"
"2015年11月05日","小雨/中雨","18℃/14℃","东南风3-4级/东南风4-5级","ZD190"
"2015年11月06日","中到大雨/小雨","16℃/14℃","东风5-6级/北风5-6级","ZD190"
"2015年11月07日","阵雨/阵雨","16℃/12℃","北风4-5级/北风4-5级","ZD190"
"2015年11月08日","阴/雾","15℃/7℃","北风4-5级/北风4-5级","ZD190"
"2015年11月09日","多云/晴","13℃/5℃","北风3-4级/北风4-5级","ZD190"
"2015年11月10日","晴/晴","11℃/7℃","北风3-4级/北风3-4级","ZD190"
"2015年11月11日","多云/多云","12℃/8℃","北风3-4级/北风3-4级","ZD190"
"2015年11月12日","多云/阵雨","14℃/11℃","北风3-4级/东北风3-4级","ZD190"
"2015年11月13日","小雨/阴","14℃/10℃","东北风3-4级/北风3-4级","ZD190"
"2015年11月14日","晴/多云","14℃/12℃","北风3-4级/南风3-4级","ZD190"
"2015年11月15日","阴/小雨","15℃/11℃","北风3-4级/北风3-4级","ZD190"
"2015年11月16日","阵雨/阴","14℃/8℃","北风4-5级/北风4-5级","ZD190"
"2015年11月17日","晴/多云","13℃/7℃","北风4-5级/北风4-5级","ZD190"
"2015年11月18日","阴/多云","11℃/6℃","北风5-6级/北风3-4级","ZD190"
"2015年11月19日","多云/多云","12℃/6℃","北风3-4级/北风3-4级","ZD190"
"2015年11月20日","多云/多云","10℃/8℃","东北风4-5级/东南风3-4级","ZD190"
"2015年11月21日","阴/阵雨","12℃/7℃","东北风3-4级/东南风3-4级","ZD190"
"2015年11月22日","小雨/阵雨","12℃/5℃","北风4-5级/北风4-5级","ZD190"
"2015年11月23日","多云/阴","6℃/0℃","北风5-6级/北风5-6级","ZD190"
"2015年11月24日","雨夹雪/阴","2℃/-2℃","北风5-6级/北风5-6级","ZD190"
"2015年11月25日","阵雪/阵雪","1℃/-3℃","北风5-6级/北风4-5级","ZD190"
"2015年11月26日","阴/阴","-1℃/-5℃","北风5-6级/北风5-6级","ZD190"
"2015年11月27日","多云/晴","2℃/1℃","北风4-5级/南风3-4级","ZD190"
"2015年11月28日","晴/多云","6℃/5℃","南风3-4级/南风3-4级","ZD190"
"2015年11月29日","多云/晴","9℃/2℃","北风3-4级/北风3-4级","ZD190"
"2015年11月30日","晴/雾","8℃/3℃","北风3-4级/南风3-4级","ZD190"
"2015年12月01日","小雨/阵雨","12℃/3℃","南风3-4级/南风3-4级","ZD190"
"2015年12月02日","多云/晴","7℃/0℃","西北风5-6级/西北风5-6级","ZD190"
"2015年12月03日","晴/多云","4℃/-1℃","西北风5-6级/北风5-6级","ZD190"
"2015年12月04日","晴/晴","5℃/0℃","北风5-6级/北风3-4级","ZD190"
"2015年12月05日","晴/多云","7℃/3℃","北风3-4级/北风3-4级","ZD190"
"2015年12月06日","多云/多云","7℃/4℃","南风3-4级/南风3-4级","ZD190"
"2015年12月07日","多云/多云","8℃/4℃","南风3-4级/北风3-4级","ZD190"
"2015年12月08日","晴/晴","10℃/7℃","南风3-4级/南风3-4级","ZD190"
"2015年12月09日","多云/多云","11℃/8℃","南风3-4级/南风3-4级","ZD190"
"2015年12月10日","多云/多云","12℃/3℃","北风5-6级/北风5-6级","ZD190"
"2015年12月11日","晴/多云","6℃/0℃","北风5-6级/北风3-4级","ZD190"
"2015年12月12日","多云/晴","6℃/1℃","北风3-4级/北风3-4级","ZD190"
"2015年12月13日","晴/多云","7℃/1℃","北风3-4级/北风3-4级","ZD190"
"2015年12月14日","多云/多云","7℃/1℃","北风3-4级/北风5-6级","ZD190"
"2015年12月15日","晴/晴","5℃/-1℃","北风4-5级/北风5-6级","ZD190"
"2015年12月16日","晴/晴","1℃/-3℃","北风5-6级/西北风4-5级","ZD190"
"2015年12月17日","晴/晴","2℃/-2℃","西北风4-5级/北风3-4级","ZD190"
"2015年12月18日","晴/晴","5℃/-1℃","北风3-4级/北风3-4级","ZD190"
"2015年12月19日","晴/雾","6℃/4℃","北风3-4级/南风3-4级","ZD190"
"2015年12月20日","小雨/雾","7℃/1℃","南风3-4级/北风3-4级","ZD190"
"2015年12月21日","雾/雾","7℃/4℃","北风3-4级/北风3-4级","ZD190"
"2015年12月22日","小雨/阵雨","8℃/5℃","南风3-4级/南风3-4级","ZD190"
"2015年12月23日","雾/雾","8℃/2℃","北风3-4级/北风3-4级","ZD190"
"2015年12月24日","霾/雾","6℃/0℃","北风3-4级/北风3-4级","ZD190"
"2015年12月25日","雾/晴","7℃/3℃","西南风3-4级/南风3-4级","ZD190"
"2015年12月26日","晴/晴","7℃/-3℃","南风3-4级/北风4-5级","ZD190"
"2015年12月27日","晴/晴","0℃/-5℃","北风4-5级/西北风3-4级","ZD190"
"2015年12月28日","晴/晴","3℃/0℃","西北风3-4级/西北风3-4级","ZD190"
"2015年12月29日","晴/多云","6℃/2℃","西南风3-4级/南风3-4级","ZD190"
"2015年12月30日","多云/多云","7℃/-1℃","南风3-4级/北风4-5级","ZD190"
"2015年12月31日","晴/雾","5℃/2℃","北风4-5级/西南风3-4级","ZD190"
"2016年01月01日","多云/多云","7℃/4℃","西南风4-5级/西南风3-4级","ZD190"
"2016年01月02日","晴/雾","11℃/4℃","西南风3-4级/北风3-4级","ZD190"
"2016年01月03日","多云/雾","10℃/1℃","北风3-4级/北风4-5级","ZD190"
"2016年01月04日","晴/多云","6℃/0℃","北风4-5级/北风3-4级","ZD190"
"2016年01月05日","晴/多云","4℃/0℃","北风3-4级/北风3-4级","ZD190"
"2016年01月06日","阴/多云","4℃/-3℃","北风3-4级/北风4-5级","ZD190"
"2016年01月07日","晴/多云","1℃/-3℃","北风4-5级/北风3-4级","ZD190"
"2016年01月08日","晴/晴","2℃/-2℃","北风3-4级/北风4-5级","ZD190"
"2016年01月09日","晴/晴","4℃/1℃","南风3-4级/北风3-4级","ZD190"
"2016年01月10日","霾/多云","6℃/-3℃","北风3-4级/北风5-6级","ZD190"
"2016年01月11日","多云/晴","1℃/-4℃","北风5-6级/北风4-5级","ZD190"
"2016年01月12日","晴/晴","0℃/-5℃","北风4-5级/西北风3-4级","ZD190"
"2016年01月13日","晴/晴","2℃/-3℃","西北风3-4级/西风3-4级","ZD190"
"2016年01月14日","晴/晴","4℃/-1℃","西南风3-4级/西北风3-4级","ZD190"
"2016年01月15日","晴/霾","5℃/1℃","北风3-4级/南风3-4级","ZD190"
"2016年01月16日","晴/多云","7℃/-3℃","南风3-4级/南风3-4级","ZD190"
"2016年01月17日","小雪/多云","2℃/-5℃","北风5-6级/北风5-6级","ZD190"
"2016年01月18日","多云/晴","-3℃/-7℃","北风5-6级/北风5-6级","ZD190"
"2016年01月19日","晴/晴","-2℃/-7℃","北风4-5级/北风4-5级","ZD190"
"2016年01月20日","多云/多云","-1℃/-5℃","北风3-4级/北风3-4级","ZD190"
"2016年01月21日","多云/阴","0℃/-5℃","东北风3-4级/北风3-4级","ZD190"
"2016年01月22日","小雪/多云","-1℃/-13℃","北风4-5级/北风5-6级","ZD190"
"2016年01月23日","阵雪/阵雪","-8℃/-14℃","北风6-7级/北风6-7级","ZD190"
"2016年01月24日","晴/晴","-7℃/-10℃","北风6-7级/西北风5-6级","ZD190"
"2016年01月25日","晴/晴","0℃/-4℃","西北风4-5级/西北风3-4级","ZD190"
"2016年01月26日","晴/晴","4℃/-4℃","西北风3-4级/北风3-4级","ZD190"
"2016年01月27日","晴/晴","4℃/0℃","南风3-4级/南风3-4级","ZD190"
"2016年01月28日","多云/阴","6℃/-1℃","南风3-4级/东北风4-5级","ZD190"
"2016年01月29日","阴/多云","4℃/-4℃","东北风4-5级/北风5-6级","ZD190"
"2016年01月30日","多云/多云","1℃/-6℃","北风4-5级/北风4-5级","ZD190"
"2016年01月31日","多云/多云","-1℃/-6℃","北风4-5级/北风3-4级","ZD190"
"2016年02月01日","晴/晴","1℃/-5℃","北风3-4级/西北风3-4级","ZD190"
"2016年02月02日","晴/晴","3℃/-4℃","西北风3-4级/西南风3-4级","ZD190"
"2016年02月03日","晴/多云","5℃/0℃","西南风3-4级/西风3-4级","ZD190"
"2016年02月04日","多云/多云","5℃/-3℃","西北风3-4级/北风4-5级","ZD190"
"2016年02月05日","多云/晴","4℃/-5℃","北风4-5级/北风4-5级","ZD190"
"2016年02月06日","晴/晴","3℃/-3℃","西北风4-5级/西北风3-4级","ZD190"
"2016年02月07日","多云/晴","5℃/-1℃","西南风3-4级/西南风3-4级","ZD190"
"2016年02月08日","晴/晴","8℃/2℃","南风4-5级/北风4-5级","ZD190"
"2016年02月09日","晴/晴","11℃/4℃","南风3-4级/南风3-4级","ZD190"
"2016年02月10日","晴/雾","9℃/6℃","东南风4-5级/南风4-5级","ZD190"
"2016年02月11日","小雨/雾","9℃/6℃","南风3-4级/南风3-4级","ZD190"
"2016年02月12日","雾/中到大雨","10℃/-1℃","南风3-4级/南风4-5级","ZD190"
"2016年02月13日","小到中雨/阴","5℃/-4℃","北风5-6级/北风6-7级","ZD190"
"2016年02月14日","多云/晴","-1℃/-5℃","北风6-7级/北风5-6级","ZD190"
"2016年02月15日","晴/晴","1℃/-2℃","西北风4-5级/西北风4-5级","ZD190"
"2016年02月16日","晴/晴","6℃/0℃","西北风4-5级/西南风3-4级","ZD190"
"2016年02月17日","晴/晴","7℃/4℃","西南风3-4级/西南风4-5级","ZD190"
"2016年02月18日","晴/晴","9℃/1℃","西南风4-5级/北风3-4级","ZD190"
"2016年02月19日","阴/多云","7℃/-1℃","南风3-4级/北风4-5级","ZD190"
"2016年02月20日","多云/晴","5℃/-2℃","北风4-5级/北风3-4级","ZD190"
"2016年02月21日","晴/阵雨","5℃/3℃","北风3-4级/南风4-5级","ZD190"
"2016年02月22日","阴/雾","6℃/-1℃","南风3-4级/北风4-5级","ZD190"
"2016年02月23日","晴/多云","4℃/-3℃","北风4-5级/北风3-4级","ZD190"
"2016年02月24日","晴/晴","4℃/0℃","北风3-4级/南风3-4级","ZD190"
"2016年02月25日","晴/多云","7℃/1℃","南风3-4级/南风3-4级","ZD190"
"2016年02月26日","晴/晴","8℃/3℃","南风3-4级/南风3-4级","ZD190"
"2016年02月27日","雾/雾","10℃/2℃","南风3-4级/北风3-4级","ZD190"
"2016年02月28日","雨夹雪/多云","6℃/-3℃","北风3-4级/北风5-6级","ZD190"
"2016年02月29日","晴/晴","3℃/-2℃","北风4-5级/南风3-4级","ZD190"
"2016年03月01日","晴/晴","5℃/3℃","南风3-4级/南风3-4级","ZD190"
"2016年03月02日","晴/晴","8℃/5℃","南风4-5级/南风4-5级","ZD190"
"2016年03月03日","晴/雾","10℃/7℃","南风4-5级/南风4-5级","ZD190"
"2016年03月04日","雾/雷阵雨","11℃/5℃","南风3-4级/南风4-5级","ZD190"
"2016年03月05日","阴/多云","11℃/4℃","北风4-5级/北风3-4级","ZD190"
"2016年03月06日","晴/阴","9℃/5℃","南风3-4级/南风3-4级","ZD190"
"2016年03月07日","多云/多云","11℃/2℃","南风3-4级/东北风4-5级","ZD190"
"2016年03月08日","多云/多云","6℃/-2℃","北风5-6级/东北风5-6级","ZD190"
"2016年03月09日","多云/多云","5℃/-1℃","北风4-5级/北风4-5级","ZD190"
"2016年03月10日","晴/晴","5℃/0℃","北风3-4级/北风3-4级","ZD190"
"2016年03月11日","晴/晴","7℃/3℃","南风3-4级/南风3-4级","ZD190"
"2016年03月12日","晴/阵雨","7℃/4℃","南风4-5级/南风4-5级","ZD190"
"2016年03月13日","阴/多云","9℃/0℃","南风3-4级/北风3-4级","ZD190"
"2016年03月14日","晴/晴","9℃/3℃","北风3-4级/南风3-4级","ZD190"
"2016年03月15日","晴/雾","9℃/4℃","南风3-4级/南风4-5级","ZD190"
"2016年03月16日","晴/晴","8℃/5℃","南风3-4级/南风4-5级","ZD190"
"2016年03月17日","阴/雾","10℃/6℃","南风4-5级/南风3-4级","ZD190"
"2016年03月18日","雾/雾","11℃/6℃","南风3-4级/北风3-4级","ZD190"
"2016年03月19日","雾/晴","14℃/5℃","北风3-4级/北风3-4级","ZD190"
"2016年03月20日","晴/晴","15℃/5℃","北风3-4级/北风3-4级","ZD190"
"2016年03月21日","晴/晴","10℃/5℃","北风3-4级/南风3-4级","ZD190"
"2016年03月22日","多云/多云","11℃/5℃","南风3-4级/北风4-5级","ZD190"
"2016年03月23日","多云/晴","11℃/2℃","北风4-5级/北风4-5级","ZD190"
"2016年03月24日","晴/晴","12℃/3℃","北风4-5级/北风3-4级","ZD190"
"2016年03月25日","晴/晴","12℃/4℃","北风3-4级/西北风3-4级","ZD190"
"2016年03月26日","晴/晴","13℃/5℃","西北风3-4级/西北风3-4级","ZD190"
"2016年03月27日","晴/晴","17℃/8℃","西北风3-4级/西南风3-4级","ZD190"
"2016年03月28日","晴/多云","15℃/10℃","南风4-5级/南风4-5级","ZD190"
